p_val	avg_logFC	pct.1	pct.2	p_val_adj	celltype	area	gene	gene.ratio	gene.score
1.82363742327367e-66	0.396244181893172	0.529	0.204	5.60604380288557e-62	astrocyte	allocortex	MAPK8IP1	2.593137254901961	1.0275155501053332
2.22564918410278e-66	0.390192011913034	0.995	0.86	6.84186815685034e-62	astrocyte	allocortex	GNB2L1	1.1569767441860466	0.45144308355054513
3.98387912547532e-66	0.398837326191665	0.536	0.197	1.22468428196237e-61	astrocyte	allocortex	MFSD10	2.720812182741117	1.085161456034175
7.97439688728522e-66	0.412894395967798	0.951	0.66	2.45140934712035e-61	astrocyte	allocortex	HMGN3	1.4409090909090907	0.5949432887354179
1.12626922565061e-65	0.428887137320253	0.593	0.245	3.46226422657254e-61	astrocyte	allocortex	DKK3	2.420408163265306	1.0380819282894287
1.36959407507247e-65	0.347003042745066	0.463	0.161	4.21026914618028e-61	astrocyte	allocortex	EBPL	2.875776397515528	0.9979031601923327
1.98487641669264e-65	0.352337193924027	0.772	0.388	6.10170859255484e-61	astrocyte	allocortex	SEC11A	1.9896907216494846	0.7010420456426517
2.06354427615212e-65	0.423116430175072	0.361	0.089	6.34354145931925e-61	astrocyte	allocortex	TMTC4	4.056179775280899	1.7162363066651798
2.61041392917881e-65	0.624304361629061	0.649	0.262	8.02467345968857e-61	astrocyte	allocortex	CYR61	2.4770992366412212	1.546463857623132
3.51985204401787e-65	0.386589280829498	0.803	0.423	1.08203771685153e-60	astrocyte	allocortex	CNBP	1.8983451536643028	0.7338798877212457
4.8916162329943e-65	0.380902113133086	0.395	0.117	1.50373174618478e-60	astrocyte	allocortex	FUT8	3.376068376068376	1.2859515785262303
6.11981397180796e-65	0.393887843981478	0.816	0.436	1.88129201307348e-60	astrocyte	allocortex	HES4	1.8715596330275228	0.7371845887359771
9.5596156752927e-65	0.38148686467197	0.946	0.624	2.93872145474173e-60	astrocyte	allocortex	CCNI	1.516025641025641	0.5783438685571853
1.09047129286607e-64	0.377837302658265	0.717	0.34	3.35221780139958e-60	astrocyte	allocortex	TKT	2.1088235294117643	0.7967921941352234
1.253144389032e-64	0.442270726530722	0.856	0.475	3.85229116632329e-60	astrocyte	allocortex	SFPQ	1.8021052631578949	0.7970184040216802
1.79849454255514e-64	0.303973197225655	0.288	0.064	5.52875207326876e-60	astrocyte	allocortex	FAF1	4.5	1.3678793875154476
1.90071977829916e-64	0.375304515331864	0.464	0.147	5.84300267046943e-60	astrocyte	allocortex	HNMT	3.156462585034014	1.1846346606393532
2.42558318627142e-64	0.359663042081518	0.354	0.098	7.45648527291698e-60	astrocyte	allocortex	NAT14	3.6122448979591835	1.2991909887434425
1.05918900383575e-63	0.364488944910656	0.982	0.789	3.25605291669148e-59	astrocyte	allocortex	SUMO2	1.244613434727503	0.4536478376454552
1.45745592516999e-63	0.364470698023037	0.432	0.135	4.48036525956506e-59	astrocyte	allocortex	BOD1	3.1999999999999997	1.1663062336737182
3.67434834314121e-63	0.313914146429778	0.27	0.059	1.12953142416504e-58	astrocyte	allocortex	NFIL3	4.576271186440678	1.436556263322713
1.67725862199792e-62	0.361332724838608	0.715	0.343	5.15606072988381e-58	astrocyte	allocortex	ENHO	2.084548104956268	0.7532154468210049
2.30028099116021e-62	0.408195459315321	0.874	0.527	7.0712937949256e-58	astrocyte	allocortex	HNRNPU	1.6584440227703985	0.6769693196235115
2.44016084884492e-62	0.399734436527294	0.929	0.594	7.50129846543417e-58	astrocyte	allocortex	SLC25A3	1.5639730639730642	0.6251738914711383
3.57107397118411e-62	0.448013893394368	0.66	0.292	1.09778384948171e-57	astrocyte	allocortex	PPM1K	2.26027397260274	1.0126341426037084
5.35402306329826e-62	0.420056210409909	0.858	0.523	1.64588022988852e-57	astrocyte	allocortex	MDK	1.6405353728489482	0.6891170717623363
7.53628319470806e-62	0.299108128212927	0.995	0.893	2.3167288168852e-57	astrocyte	allocortex	EIF1	1.1142217245240762	0.333272774436576
9.29641981146914e-62	0.344172498911869	0.351	0.093	2.85781241424373e-57	astrocyte	allocortex	PKN1	3.7741935483870965	1.298973624925441
1.02423343874081e-61	0.378551486201446	0.414	0.122	3.14859601403312e-57	astrocyte	allocortex	CMBL	3.3934426229508197	1.284592748257366
1.19495027850657e-61	0.328938272595891	0.484	0.191	3.67339665115704e-57	astrocyte	allocortex	SNHG7	2.5340314136125652	0.8335399158974409
5.28127657602818e-61	0.423868089976314	0.378	0.108	1.62351723223682e-56	astrocyte	allocortex	WDR54	3.5	1.4835383149170989
8.63632376506128e-61	0.447473871795699	0.559	0.224	2.65489228861749e-56	astrocyte	allocortex	IFT57	2.4955357142857144	1.1166870282758738
1.18446182734112e-60	0.345345239683266	0.998	0.933	3.64115410342933e-56	astrocyte	allocortex	RPS9	1.0696677384780278	0.36940466152615165
1.69297124081846e-60	0.37186088323816	0.658	0.285	5.20436289140004e-56	astrocyte	allocortex	TMEM98	2.308771929824562	0.8585419690200328
1.72088394368443e-60	0.285647024626928	0.344	0.109	5.2901693312803e-56	astrocyte	allocortex	TSR3	3.1559633027522933	0.9014915272629653
1.86715133734876e-60	0.434444544500904	0.652	0.305	5.73980992614382e-56	astrocyte	allocortex	TRIM2	2.137704918032787	0.9287142393920964
2.77357254953074e-60	0.336448787486921	0.529	0.209	8.52623937451244e-56	astrocyte	allocortex	DNAJA2	2.5311004784689	0.851585686988427
3.50987045957737e-60	0.396824782480409	0.554	0.224	1.07896927797868e-55	astrocyte	allocortex	CSNK1E	2.473214285714286	0.9814327209560116
4.23931186272606e-60	0.332586120043691	0.582	0.232	1.30320685972062e-55	astrocyte	allocortex	NAE1	2.508620689655172	0.8343324218337419
4.67854415844246e-60	0.347521540134764	0.509	0.199	1.4382312597468e-55	astrocyte	allocortex	BICD1	2.557788944723618	0.8888867534100244
5.46588743600858e-60	0.42575233050163	0.563	0.215	1.6802684567034e-55	astrocyte	allocortex	PALLD	2.6186046511627903	1.114877032894966
5.91059316390182e-60	0.32649666547294	0.342	0.094	1.81697544451506e-55	astrocyte	allocortex	EIF3B	3.638297872340426	1.1878921233164412
6.38014211324487e-60	0.373953966583987	0.61	0.261	1.96131948703261e-55	astrocyte	allocortex	ATXN7L3B	2.337164750957854	0.8739920291809656
7.65505546459214e-60	0.371806469253967	0.808	0.42	2.35324060037027e-55	astrocyte	allocortex	SSB	1.923809523809524	0.7152848265647747
1.17111956090013e-59	0.315208501245374	0.462	0.17	3.6001386421631e-55	astrocyte	allocortex	TUSC3	2.7176470588235295	0.8566254563256634
1.65341368978075e-59	0.345028386577046	0.528	0.21	5.082759023755e-55	astrocyte	allocortex	FARP1	2.5142857142857147	0.8674999433937157
2.11775205220007e-59	0.341412362629259	0.398	0.124	6.5101815836682404e-55	astrocyte	allocortex	SEPT10	3.209677419354839	1.0958235510197185
3.45831055309119e-59	0.432163465945595	0.576	0.252	1.06311924712576e-54	astrocyte	allocortex	CXXC5	2.2857142857142856	0.9878022078756457
5.12259879229205e-59	0.294937528071784	0.3	0.082	1.5747380947385e-54	astrocyte	allocortex	FAM89B	3.6585365853658534	1.0790397368479903
6.01357755338672e-59	0.306879233383767	0.273	0.062	1.84863387568661e-54	astrocyte	allocortex	ZNRF1	4.403225806451613	1.3512585598994902
7.76122242259964e-59	0.369172877052387	0.406	0.13	2.38587738493136e-54	astrocyte	allocortex	SSBP4	3.123076923076923	1.152955292948224
9.30217565652335e-59	0.376662279955825	0.947	0.699	2.85958181857184e-54	astrocyte	allocortex	MGST3	1.3547925608011444	0.5102992548185498
1.0828506737218e-58	0.318357579536074	0.286	0.073	3.32879125608818e-54	astrocyte	allocortex	GINS2	3.9178082191780823	1.247263941744071
1.4532437578442e-58	0.351624634237139	0.273	0.063	4.46741663598885e-54	astrocyte	allocortex	CCDC74A	4.333333333333334	1.523706748360936
1.67462656719378e-58	0.32170502914022	0.425	0.143	5.1479695302104e-54	astrocyte	allocortex	HYI	2.972027972027972	0.9561163453468077
2.27454953754308e-58	0.364098640739848	0.441	0.159	6.9921927333612e-54	astrocyte	allocortex	NADK2	2.7735849056603774	1.0098584941275028
2.32232252430561e-58	0.370737167363652	0.685	0.297	7.13905167196788e-54	astrocyte	allocortex	EIF4B	2.3063973063973067	0.8550672041888944
3.04278967358528e-58	0.682937472330937	0.609	0.269	9.35383973556851e-54	astrocyte	allocortex	ID1	2.2639405204460963	1.546129816541043
5.62004710483779e-58	0.36809326064268	0.787	0.416	1.72765868049818e-53	astrocyte	allocortex	MYL12B	1.8918269230769234	0.6963687406869933
7.24588695400814e-58	0.343152510057372	0.448	0.163	2.22745810853164e-53	astrocyte	allocortex	UBE2R2	2.7484662576687118	0.9431430951270102
7.8778711391389e-58	0.417153580993232	0.42	0.13	2.42173636688269e-53	astrocyte	allocortex	MLLT4	3.2307692307692304	1.347726953978134
9.03990012048971e-58	0.372635724400791	0.425	0.143	2.77895569603974e-53	astrocyte	allocortex	CPNE2	2.972027972027972	1.1074837962960573
1.02751861034766e-57	0.353350761073589	0.699	0.337	3.15869496006973e-53	astrocyte	allocortex	TXNL1	2.074183976261127	0.7329144866185123
1.15224545366073e-57	0.346154228695715	0.557	0.229	3.54211774909844e-53	astrocyte	allocortex	RALA	2.4323144104803496	0.8419559187052981
1.88410773113072e-57	0.350371905952909	0.391	0.138	5.79193557626893e-53	astrocyte	allocortex	STON2	2.833333333333333	0.9927204001999088
2.50398745985311e-57	0.414119813063585	0.963	0.703	7.69750785033444e-53	astrocyte	allocortex	YWHAQ	1.3698435277382646	0.5672793456333319
3.57165088034671e-57	0.394643971153294	0.916	0.601	1.09796119712738e-52	astrocyte	allocortex	PPIB	1.5241264559068222	0.6014873170988642
3.9642447992131e-57	0.303139141770781	0.26	0.056	1.2186484937261e-52	astrocyte	allocortex	CLPTM1L	4.642857142857143	1.4074317296500547
5.28047925577227e-57	0.332613264456623	0.999	0.962	1.62327212801695e-52	astrocyte	allocortex	TUBB2B	1.0384615384615385	0.34540608232033926
6.43198323356654e-57	0.319034814261201	0.585	0.254	1.97725596583069e-52	astrocyte	allocortex	CLIC1	2.3031496062992125	0.7347849068614275
7.3416104079431e-57	0.299831583258665	0.457	0.177	2.25688445550579e-52	astrocyte	allocortex	UBTF	2.5819209039548023	0.7741414324814119
9.23981459088115e-57	0.336346656980021	0.528	0.219	2.84041140338277e-52	astrocyte	allocortex	FBXO21	2.4109589041095894	0.8109179675134753
1.82410566894547e-56	0.330006568546322	0.331	0.087	5.60748323690526e-52	astrocyte	allocortex	CNTLN	3.804597701149426	1.2555422320555472
1.8789630798304e-56	0.338715883116561	0.36	0.104	5.77612040370664e-52	astrocyte	allocortex	PALM	3.4615384615384617	1.172478056941942
1.78329391919796e-55	0.423315874709528	0.671	0.285	5.48202383700645e-51	astrocyte	allocortex	PRDX6	2.354385964912281	0.9966489541406782
2.32011706706136e-55	0.325548377441009	0.599	0.262	7.13227187585333e-51	astrocyte	allocortex	PPM1G	2.2862595419847325	0.7442880843021541
8.55639462490146e-55	0.290706578013133	0.277	0.071	2.63032127164096e-50	astrocyte	allocortex	C17orf58	3.901408450704226	1.1341651001357445
1.29694600735836e-54	0.354994981021586	0.944	0.635	3.98694172122032e-50	astrocyte	allocortex	NCL	1.4866141732283464	0.5277405702116176
1.46389638553458e-54	0.286797084667759	0.991	0.821	4.50016387877186e-50	astrocyte	allocortex	PEBP1	1.2070645554202193	0.3461825955003035
1.48139205033016e-54	0.356550341012802	0.702	0.321	4.55394730191993e-50	astrocyte	allocortex	THRAP3	2.1869158878504673	0.7797456055793988
1.81381912274518e-54	0.293130669789513	0.412	0.146	5.57586136523096e-50	astrocyte	allocortex	LPIN2	2.8219178082191783	0.8271906572142422
1.96854852771413e-54	0.342887086812878	0.635	0.302	6.05151502904599e-50	astrocyte	allocortex	ADD1	2.1026490066225167	0.7209711924707866
2.93693233139543e-54	0.358832777996203	0.644	0.281	9.02842367994268e-50	astrocyte	allocortex	UBE2I	2.291814946619217	0.8223783239485932
3.81556781385817e-54	0.342148097224683	0.371	0.102	1.17294370165814e-49	astrocyte	allocortex	NMB	3.6372549019607847	1.2444798438270332
5.09044850534461e-54	0.413999609354877	0.632	0.297	1.56485477502799e-49	astrocyte	allocortex	DUSP1	2.127946127946128	0.8809688656979201
5.15521887401567e-54	0.311669489233955	0.995	0.921	1.58476583406116e-49	astrocyte	allocortex	RPL5	1.0803474484256244	0.3367113374460209
6.02831897578733e-54	0.369576691429823	0.672	0.32	1.85316553634678e-49	astrocyte	allocortex	SPTAN1	2.1	0.7761110520026284
7.91968467912815e-54	0.288039284795375	0.251	0.062	2.43459026721079e-49	astrocyte	allocortex	KMT2B	4.048387096774194	1.1660945239296634
1.1766832526557e-53	0.30368485773135	0.357	0.115	3.61724198698889e-49	astrocyte	allocortex	PDXK	3.1043478260869564	0.942743427913843
1.18064381859282e-53	0.354455154815587	0.855	0.486	3.62941716273619e-49	astrocyte	allocortex	VPS28	1.7592592592592593	0.6235785131014956
1.22153303487381e-53	0.367377041884519	0.325	0.096	3.75511470250557e-49	astrocyte	allocortex	SLC8A1	3.3854166666666665	1.2437243605465484
1.36009760398571e-53	0.378272501177328	0.732	0.385	4.18107604441248e-49	astrocyte	allocortex	FGFBP3	1.9012987012987013	0.7192090152254652
1.44882158728915e-53	0.273062522166609	0.349	0.115	4.45382244148558e-49	astrocyte	allocortex	HRAS	3.034782608695652	0.8286853933577959
1.71417175863304e-53	0.32640497859598	0.509	0.2	5.26953540321382e-49	astrocyte	allocortex	TPM4	2.545	0.8307006705267691
1.95532995031309e-53	0.283037742829197	0.359	0.122	6.01087980025746e-49	astrocyte	allocortex	PCGF5	2.942622950819672	0.8328733579973912
2.3034948504835e-53	0.340793121141175	0.534	0.216	7.08117351987132e-49	astrocyte	allocortex	RPL22L1	2.4722222222222223	0.8425163272656827
2.63888804923011e-53	0.326132922274825	0.253	0.051	8.11220575213827e-49	astrocyte	allocortex	CDH8	4.96078431372549	1.6178750850104064
3.90757860033664e-53	0.297074610373329	0.315	0.094	1.20122873752949e-48	astrocyte	allocortex	CCNY	3.351063829787234	0.9955159815701982
6.54178232899944e-53	0.298374825444276	0.35	0.109	2.01100930575772e-48	astrocyte	allocortex	HEBP1	3.2110091743119265	0.9580843018852899
7.99154553040339e-53	0.298723889507347	0.387	0.128	2.45668101150131e-48	astrocyte	allocortex	MPRIP	3.0234375	0.9031730096823695
8.61994701576052e-53	0.346563734270367	0.474	0.174	2.64985791211494e-48	astrocyte	allocortex	GCA	2.7241379310344827	0.9440874140468618
1.04353026681312e-52	0.262841625915446	0.37	0.111	3.2079163932102e-48	astrocyte	allocortex	TSTD1	3.333333333333333	0.8761387530514867
1.09736280143518e-52	0.280936406212382	0.255	0.058	3.37340298789189e-48	astrocyte	allocortex	PQLC1	4.396551724137931	1.235151441106162
1.23865997556017e-52	0.336773888863491	0.285	0.07	3.80776463086952e-48	astrocyte	allocortex	KLF13	4.07142857142857	1.3711508332299274
1.70895042940378e-52	0.350214510975725	0.486	0.183	5.25348451503016e-48	astrocyte	allocortex	PAX6	2.6557377049180326	0.930077881607663
1.71044571423974e-52	0.423765884614217	0.859	0.523	5.25808117014439e-48	astrocyte	allocortex	CALR	1.6424474187380496	0.6960131833338669
1.79056634290822e-52	0.404851974957851	0.751	0.371	5.50437999473415e-48	astrocyte	allocortex	XRCC5	2.024258760107817	0.8195251568553804
2.8499278471809e-52	0.271675569656204	0.482	0.193	8.7609631950188e-48	astrocyte	allocortex	PITHD1	2.4974093264248705	0.6784851014211933
3.06877868030016e-52	0.323213909516789	0.319	0.088	9.43373254111073e-48	astrocyte	allocortex	MSH6	3.6250000000000004	1.1716504219983603
3.13030836583306e-52	0.316972991817037	0.297	0.084	9.62288094740741e-48	astrocyte	allocortex	SULT1C4	3.535714285714285	1.120725935353095
5.12292067583496e-52	0.299510475631055	0.295	0.085	1.57483704495843e-47	astrocyte	allocortex	IL17D	3.4705882352941173	1.0394775330724848
5.52633183870501e-52	0.320988051759765	0.461	0.179	1.69884967053631e-47	astrocyte	allocortex	FAM19A5	2.575418994413408	0.8266787254818531
5.7583330971355e-52	0.3261053817509	0.659	0.307	1.77016917739042e-47	astrocyte	allocortex	RPL7L1	2.1465798045602607	0.7000112266248961
1.03339764985997e-51	0.332064208715212	0.39	0.133	3.17676771543454e-47	astrocyte	allocortex	VCL	2.932330827067669	0.9737221157814485
2.37513918831678e-51	0.310305903121265	0.331	0.095	7.30141537880463e-47	astrocyte	allocortex	FAM184A	3.4842105263157896	1.0811710940330392
4.75422592250187e-51	0.344765136812817	0.346	0.1	1.4614965908363e-46	astrocyte	allocortex	TMEM106C	3.4599999999999995	1.1928873733723466
5.30748521001322e-51	0.318757917660136	0.314	0.092	1.63157402841016e-46	astrocyte	allocortex	HOMER3	3.4130434782608696	1.0879346320139425
5.31566655794514e-51	0.329892522390756	0.716	0.347	1.63408905657791e-46	astrocyte	allocortex	CALD1	2.0634005763688763	0.6807004208408683
5.37434666932412e-51	0.289546387716236	0.367	0.12	1.65212790961693e-46	astrocyte	allocortex	CD46	3.0583333333333336	0.8855293690988217
6.11126227835938e-51	0.353916802563456	0.769	0.465	1.87866313699046e-46	astrocyte	allocortex	ACAT2	1.653763440860215	0.5852946691855864
6.9353684504277e-51	0.309823810352992	0.985	0.812	2.13200161534598e-46	astrocyte	allocortex	HNRNPA2B1	1.213054187192118	0.3758330704405137
7.06183202659721e-51	0.270528104041505	0.277	0.073	2.17087778329625e-46	astrocyte	allocortex	EFHD1	3.794520547945206	1.0265244495821493
9.81812171763237e-51	0.298470024710665	0.544	0.241	3.01818879721737e-46	astrocyte	allocortex	GSPT1	2.257261410788382	0.673724869056439
1.33410130171546e-50	0.373131953523234	0.914	0.616	4.1011608116035e-46	astrocyte	allocortex	HSPD1	1.4837662337662338	0.5536405933770063
2.03021566012407e-50	0.262848577940576	0.464	0.192	6.24108596078739e-46	astrocyte	allocortex	GLT8D1	2.4166666666666665	0.6352173966897252
2.64533560240886e-50	0.354665568586867	0.344	0.099	8.13202617536509e-46	astrocyte	allocortex	MAP6	3.4747474747474745	1.2323732888270933
3.0353553424546e-50	0.298511102728215	0.613	0.277	9.33098585823968e-46	astrocyte	allocortex	GNB2	2.2129963898916967	0.6606039926801293
3.50200500803263e-50	0.292644998067869	0.254	0.058	1.0765513595193099e-45	astrocyte	allocortex	PLEKHA8	4.379310344827586	1.2815832674006675
3.69270425903098e-50	0.331918564364929	0.979	0.805	1.13517421626871e-45	astrocyte	allocortex	MARCKSL1	1.2161490683229812	0.40366245281150986
6.21177365255447e-50	0.341163608139159	0.419	0.152	1.90956133853177e-45	astrocyte	allocortex	TLE1	2.756578947368421	0.9404444198046554
1.20074634969793e-49	0.251616750604102	0.354	0.121	3.6912143536064e-45	astrocyte	allocortex	C20orf27	2.925619834710744	0.7361349563128273
1.20604740685987e-49	0.285387544760722	0.717	0.375	3.70751033342793e-45	astrocyte	allocortex	ALKBH7	1.912	0.5456609855825004
1.43177066297766e-49	0.319054123191364	0.788	0.416	4.40140619505962e-45	astrocyte	allocortex	CCT2	1.8942307692307694	0.6043621371990261
1.5672071846845e-49	0.347972844536192	0.536	0.225	4.81775160643862e-45	astrocyte	allocortex	P4HB	2.3822222222222225	0.8289486429839952
1.70564743352138e-49	0.307170656756355	0.994	0.96	5.24333077538809e-45	astrocyte	allocortex	FABP7	1.0354166666666667	0.3180496175164759
2.28257125143498e-49	0.307069880190894	0.716	0.365	7.01685228403628e-45	astrocyte	allocortex	KIF5B	1.9616438356164383	0.6023617375799455
2.49651104122669e-49	0.303403953572366	0.366	0.125	7.67452459183496e-45	astrocyte	allocortex	EHMT1	2.928	0.8883667760598876
2.72371151587633e-49	0.322854921263997	0.628	0.297	8.37296157095542e-45	astrocyte	allocortex	MLEC	2.1144781144781146	0.6826696651642765
2.98379830979198e-49	0.319881969312784	0.604	0.266	9.17249438413152e-45	astrocyte	allocortex	CCT5	2.270676691729323	0.7263485318230133
